Timestamp,Generated Query
2026-06-11 10:33:58,high entropy nanoparticle methanol oxidation reaction catalyst fuel cell
2026-06-11 10:33:58,high entropy nanomaterial HOR catalyst fuel cell
2026-06-11 10:37:44,multimetallic alloy ORR electrocatalyst fuel cell
2026-06-11 10:37:44,Ir based high-entropy nanoparticle EOR fuel cell
2026-06-11 10:37:44,Rh based high entropy intermetallic fuel cell
2026-06-11 10:37:44,medium-entropy alloy XC-72 supported alkaline oxygen reduction fuel cell
2026-06-11 10:37:44,Rh based high entropy alloy fuel cell
2026-06-11 10:37:44,Pt Pd Ni Co Fe ORR electrocatalyst fuel cell
2026-06-11 10:37:44,Rh Ni high entropy alloy acidic ORR fuel cell
2026-06-11 10:37:44,medium entropy alloy HOR fuel cell
2026-06-11 10:38:36,PtPdAuAgCu fuel cell half wave potential
2026-06-11 10:38:36,Rh Fe high entropy nanomaterial alkaline ORR fuel cell
2026-06-11 10:38:36,high entropy nanomaterial MOR catalyst fuel cell
2026-06-11 10:38:36,Pt Ir Ru Rh Pd ORR durability fuel cell
2026-06-11 10:38:36,high entropy alloy platinum based acidic ORR fuel cell
2026-06-11 10:38:36,Pt Ru Fe Co Ni high entropy alloy alkaline oxygen reduction fuel cell
2026-06-11 10:38:36,Pt based medium-entropy alloy ORR fuel cell
2026-06-11 10:38:36,MPEA ethanol oxidation reaction catalyst fuel cell
2026-06-11 10:44:07,compositionally complex alloy membrane electrode assembly MEA performance
2026-06-11 10:44:07,Ir Ru Rh Pt Pd electrochemically active surface area electrocatalyst fuel cell
2026-06-11 10:44:07,high entropy electrocatalyst nanocrystal fuel cell
2026-06-11 10:44:07,high entropy alloy hydrogen oxidation reaction electrocatalyst fuel cell
2026-06-11 10:44:07,Pt Co Ni Cu Fe ORR power density fuel cell
2026-06-11 10:44:07,Pt Ru Fe Co Ni fuel cell performance electrocatalyst
2026-06-11 10:44:07,Pt Fe Co Ni Mn half wave potential electrocatalyst fuel cell
2026-06-11 10:44:07,MPEA fuel cell catalyst specific activity
2026-06-11 10:55:12,PtPdNiCoFe oxygen reduction reaction fuel cell
2026-06-11 10:55:12,Pd based high entropy nanomaterial ORR fuel cell
2026-06-11 10:55:12,high entropy electrocatalyst CNT supported fuel cell
2026-06-11 10:55:12,Ru W high entropy nanomaterial ethanol oxidation reaction fuel cell
2026-06-11 10:55:12,Pt Ni Co Fe Cu fuel cell fuel cell performance
2026-06-11 10:55:12,Rh Cr high entropy alloys methanol oxidation reaction fuel cell
2026-06-11 10:55:12,Pt Pd Au Ag Cu acidic ORR electrocatalyst fuel cell
2026-06-11 10:55:12,high entropy nanomaterial membrane electrode assembly
2026-06-11 11:03:16,compositionally complex alloy HOR fuel cell
2026-06-11 11:03:16,multi principal element alloy single phase oxygen reduction reaction fuel cell
2026-06-11 11:03:16,high entropy alloys CNT supported acidic ORR fuel cell
2026-06-11 11:03:16,PtRuFeCoNi oxygen reduction reaction electrocatalyst fuel cell
2026-06-11 11:03:16,high entropy electrocatalyst MOR fuel cell
2026-06-11 11:03:16,compositionally complex alloy polymer electrolyte membrane fuel cell ECSA
2026-06-11 11:03:16,Pt Ni multi-principal element alloy oxygen reduction reaction fuel cell
2026-06-11 11:03:16,high entropy electrocatalyst acidic oxygen reduction catalyst fuel cell
2026-06-11 11:03:54,compositionally complex alloy PEMFC catalyst
2026-06-11 11:03:54,high entropy nanoparticle platinum based EOR fuel cell
2026-06-11 11:03:54,high entropy electrocatalyst methanol oxidation reaction electrocatalyst fuel cell
2026-06-11 11:03:54,Ru high entropy electrocatalyst mass activity fuel cell
2026-06-11 11:03:54,Pt Ni Co Fe Cu ORR electrocatalyst fuel cell
2026-06-11 11:03:54,high-entropy alloy platinum based hydrogen oxidation reaction fuel cell
2026-06-11 11:03:54,Pt Pd Co Ni Cu alkaline ORR fuel cell
2026-06-11 11:03:54,high entropy intermetallic ORR durability fuel cell
2026-06-11 11:12:14,high entropy alloy acidic ORR electrocatalyst fuel cell
2026-06-11 11:12:14,Pd Pt Ni Co Cu fuel cell mass activity
2026-06-11 11:12:14,Pt Pd Co Ni Cu fuel cell performance electrocatalyst
2026-06-11 11:12:14,Pt based high entropy alloys acidic ORR fuel cell
2026-06-11 11:12:14,high-entropy alloy MOR fuel cell
2026-06-11 11:12:14,high entropy nanoparticle proton exchange membrane fuel cell ethanol oxidation reaction
2026-06-11 11:12:14,high entropy alloy carbon nanotube supported ORR fuel cell
2026-06-11 11:12:14,Pt Co high-entropy nanoparticle HOR fuel cell
2026-06-11 11:13:00,PtPdRuNiCo carbon supported hydrogen oxidation reaction fuel cell
2026-06-11 11:13:00,high-entropy nanoparticle membrane electrode assembly ADT
2026-06-11 11:13:00,IrRuRhPtPd ORR ECSA fuel cell
2026-06-11 11:13:00,Pt-Ni-Co-Fe-Cu high entropy alloy oxygen reduction reaction fuel cell
2026-06-11 11:13:00,Rh based high entropy nanoparticle oxygen reduction reaction fuel cell
2026-06-11 11:13:00,multi principal element alloy hydrogen oxidation reaction fuel cell
2026-06-11 11:13:00,Pt Pd Ru Rh Ir HOR fuel cell
2026-06-11 11:13:00,high entropy electrocatalyst graphene supported acidic ORR fuel cell
2026-06-11 11:16:31,Pt Pd Co Ni Cu fuel cell half-wave potential
2026-06-11 11:16:31,Pd based compositionally complex alloy oxygen reduction reaction fuel cell
2026-06-11 11:16:31,high entropy nanomaterial ECSA acidic ORR fuel cell
2026-06-11 11:16:31,high entropy alloy fuel cell ADT
2026-06-11 11:16:31,medium entropy alloy XC-72 supported alkaline oxygen reduction fuel cell
2026-06-11 11:16:31,Pt-Ni-Co-Fe-Cu oxygen reduction reaction electrocatalyst fuel cell
2026-06-11 11:16:31,Pd Sn multi principal element alloy alkaline ORR fuel cell
2026-06-11 11:16:31,MPEA fuel cell durability
2026-06-11 11:16:55,high entropy electrocatalyst carbon nanotube supported ORR fuel cell
2026-06-11 11:16:55,Rh Cr multimetallic alloy oxygen reduction fuel cell
2026-06-11 11:16:55,multi-principal element alloy nanoparticles oxygen reduction reaction fuel cell
2026-06-11 11:16:55,multicomponent alloy alkaline ORR fuel cell
2026-06-11 11:16:55,Pt Fe Co Ni Mn ORR half-wave potential fuel cell
2026-06-11 11:16:55,Pt Fe Co Ni Mn fuel cell accelerated stress test
2026-06-11 11:16:55,Pt Pd Au Ag Cu high entropy alloy ORR fuel cell
2026-06-11 11:16:55,Ru Co high entropy alloy ORR fuel cell
2026-06-11 11:23:56,Rh based high-entropy alloy fuel cell
2026-06-11 11:23:56,Ir Cu high entropy alloys alkaline ORR fuel cell
2026-06-11 11:23:56,Pt Co Ni Cu Fe ORR electrochemically active surface area fuel cell
2026-06-11 11:23:56,high entropy electrocatalyst XC-72 supported fuel cell
2026-06-11 11:23:56,Pd Sn high entropy electrocatalyst MOR fuel cell
2026-06-11 11:23:56,Pt Ir Ru Rh Pd high entropy alloy oxygen reduction reaction fuel cell
2026-06-11 11:23:56,Pt Ir Ru Rh Pd MOR fuel cell
2026-06-11 11:23:56,high entropy alloy carbon nanotube supported fuel cell
2026-06-11 11:27:28,Pd Mn multimetallic alloy oxygen reduction fuel cell
2026-06-11 11:27:28,MPEA fuel cell electrocatalyst catalyst
2026-06-11 11:27:28,medium-entropy alloy ORR accelerated durability test fuel cell
2026-06-11 11:27:28,medium-entropy alloy alkaline oxygen reduction fuel cell
2026-06-11 11:27:28,Pd high entropy nanomaterial mass activity fuel cell
2026-06-11 11:27:28,high entropy electrocatalyst ORR MEA performance
2026-06-11 11:27:28,Pt Co Ni Cu Fe hydrogen oxidation reaction electrocatalyst fuel cell
2026-06-11 11:27:28,multi-principal element alloy platinum based acidic oxygen reduction fuel cell
2026-06-11 11:27:57,MPEA fuel cell mass activity
2026-06-11 11:27:57,Ir Cu high entropy alloys HOR fuel cell
2026-06-11 11:27:57,Ru Fe medium-entropy alloy hydrogen oxidation reaction fuel cell
2026-06-11 11:27:57,high entropy alloy single phase methanol oxidation reaction fuel cell
2026-06-11 11:27:57,high entropy electrocatalyst nanocrystal oxygen reduction reaction fuel cell
2026-06-11 11:27:57,Ir high entropy nanomaterial mass activity fuel cell
2026-06-11 11:27:57,Pt based high-entropy alloy fuel cell
2026-06-11 11:27:57,multimetallic alloy methanol oxidation reaction catalyst fuel cell
2026-06-11 11:32:34,PtPdCoNiCu ORR electrocatalyst fuel cell
2026-06-11 11:32:34,high entropy alloys carbon nanotube supported fuel cell
2026-06-11 11:32:34,PtCoNiCuFe carbon supported HOR fuel cell
2026-06-11 11:32:34,high entropy nanomaterial nanocrystal acidic oxygen reduction fuel cell
2026-06-11 11:32:34,high entropy alloys platinum based alkaline ORR fuel cell
2026-06-11 11:32:34,high-entropy alloy acidic fuel cell specific activity
2026-06-11 11:32:34,multicomponent alloy single phase ORR fuel cell
2026-06-11 11:32:34,Pt Co Ni Cu Fe ethanol oxidation reaction electrocatalyst fuel cell
2026-06-11 11:33:00,Pt based high-entropy alloy ORR fuel cell
2026-06-11 11:33:00,multi-principal element alloy power density MOR fuel cell
2026-06-11 11:33:00,Pt based high entropy alloys methanol oxidation reaction fuel cell
2026-06-11 11:33:00,MPEA nanocrystal ORR fuel cell
2026-06-11 11:33:00,multi-principal element alloy acidic fuel cell accelerated durability test
2026-06-11 11:33:00,high-entropy alloy nanosheet acidic ORR fuel cell
2026-06-11 11:33:00,Pt Co Ni Cu Fe ORR fuel cell performance
2026-06-11 11:33:00,high entropy intermetallic graphene supported fuel cell
2026-06-11 11:34:09,PtRuFeCoNi EOR fuel cell
2026-06-11 11:34:09,Pt Ni Co Fe Cu ORR MEA performance
2026-06-11 11:34:09,medium-entropy alloy fuel cell power density
2026-06-11 11:34:09,Pt Cu multi principal element alloy ethanol oxidation reaction fuel cell
2026-06-11 11:34:09,high entropy nanomaterial acidic oxygen reduction electrocatalyst fuel cell
2026-06-11 11:34:09,multi principal element alloy fuel cell catalyst
2026-06-11 11:34:09,high-entropy nanoparticle fuel cell catalyst ECSA
2026-06-11 11:34:09,medium entropy alloy fuel cell fuel cell performance
2026-06-11 11:34:43,multi-principal element alloy hydrogen oxidation reaction catalyst fuel cell
2026-06-11 11:34:43,Pt Pd Co Ni Cu high entropy alloy ORR fuel cell
2026-06-11 11:34:43,Pt based compositionally complex alloy ORR fuel cell
2026-06-11 11:34:43,multi-principal element alloy single phase HOR fuel cell
2026-06-11 11:34:43,MPEA intermetallic ORR fuel cell
2026-06-11 11:34:43,Pt Pd Ru Rh Ir acidic oxygen reduction fuel cell
2026-06-11 11:34:43,PtIrRuRhPd fuel cell accelerated durability test
2026-06-11 11:34:43,multicomponent alloy carbon supported ORR fuel cell
2026-06-11 11:36:09,Pt Pd Co Ni Cu fuel cell half wave potential
2026-06-11 11:36:09,Ir Ru Rh Pt Pd ORR fuel cell
2026-06-11 11:36:09,PtPdCoNiCu ORR electrochemically active surface area fuel cell
2026-06-11 11:36:09,multi principal element alloy alloy catalyst acidic ORR fuel cell
2026-06-11 11:36:09,Rh Ni high entropy alloys ethanol oxidation reaction fuel cell
2026-06-11 11:36:09,Pd based multi-principal element alloy EOR fuel cell
2026-06-11 11:36:09,PtPdCoNiCu MOR fuel cell
2026-06-11 11:36:09,PtRuFeCoNi ORR fuel cell performance
2026-06-11 11:36:23,Pd based high entropy nanomaterial alkaline ORR fuel cell
2026-06-11 11:36:23,high-entropy alloy carbon supported alkaline oxygen reduction fuel cell
2026-06-11 11:36:23,Pt Pd Au Ag Cu ethanol oxidation reaction electrocatalyst fuel cell
2026-06-11 11:36:23,Pt Co Ni Cu Fe high entropy alloy EOR fuel cell
2026-06-11 11:36:23,high entropy alloys half wave potential hydrogen oxidation reaction fuel cell
2026-06-11 11:36:23,multi principal element alloy alkaline oxygen reduction catalyst fuel cell
2026-06-11 11:36:23,Pt Co Ni Cu Fe ORR ECSA fuel cell
2026-06-11 11:36:23,high entropy nanomaterial graphene supported ORR fuel cell
2026-06-11 11:39:10,Ir Mo medium-entropy alloy ORR fuel cell
2026-06-11 11:39:10,high entropy nanoparticle ORR half wave potential fuel cell
2026-06-11 11:39:10,high entropy electrocatalyst EOR electrocatalyst fuel cell
2026-06-11 11:39:10,Ir Co medium entropy alloy acidic oxygen reduction fuel cell
2026-06-11 11:39:10,Pd Sn high entropy electrocatalyst EOR fuel cell
2026-06-11 11:39:10,Pt Ir Ru Rh Pd acidic oxygen reduction electrocatalyst fuel cell
2026-06-11 11:39:10,multimetallic alloy acidic ORR electrocatalyst fuel cell
2026-06-11 11:39:10,Pd based multi principal element alloy fuel cell
2026-06-11 11:42:53,PtIrRuRhPd ORR accelerated durability test fuel cell
2026-06-11 11:42:53,Pt Fe Co Ni Mn ORR power density fuel cell
2026-06-11 11:42:53,medium entropy alloy ORR specific activity fuel cell
2026-06-11 11:42:53,Pd Pt Ni Co Cu high entropy alloy ORR fuel cell
2026-06-11 11:42:53,high-entropy alloy nanocrystal ethanol oxidation reaction fuel cell
2026-06-11 11:42:53,high entropy nanoparticle MEA oxygen reduction reaction
2026-06-11 11:42:53,Pt Co Ni Cu Fe MOR fuel cell
2026-06-11 11:42:53,high-entropy alloy fuel cell MEA performance
2026-06-11 11:46:29,Pt-Ni-Co-Fe-Cu alkaline ORR fuel cell
2026-06-11 11:46:29,multi-principal element alloy acidic fuel cell hydrogen oxidation reaction
2026-06-11 11:46:29,multi principal element alloy fuel cell specific activity
2026-06-11 11:46:29,high entropy nanoparticle platinum based alkaline ORR fuel cell
2026-06-11 11:46:29,high entropy nanomaterial power density HOR fuel cell
2026-06-11 11:46:29,Pd Cr multi-principal element alloy alkaline ORR fuel cell
2026-06-11 11:46:29,Pt Pd Ru Rh Ir ORR electrocatalyst fuel cell
2026-06-11 11:46:29,high entropy electrocatalyst ORR catalyst fuel cell
2026-06-11 11:48:43,Pd Pt Ni Co Cu EOR fuel cell
2026-06-11 11:48:43,medium-entropy alloy ORR accelerated stress test fuel cell
2026-06-11 11:48:43,Rh Cr multi-principal element alloy alkaline oxygen reduction fuel cell
2026-06-11 11:48:43,Rh Cr MPEA HOR fuel cell
2026-06-11 11:48:43,high entropy intermetallic fuel cell performance methanol oxidation reaction
2026-06-11 11:48:43,PtPdRuNiCo ORR mass activity fuel cell
2026-06-11 11:48:43,medium-entropy alloy Vulcan supported acidic oxygen reduction fuel cell
2026-06-11 11:48:43,compositionally complex alloy nanocrystal acidic oxygen reduction fuel cell
2026-06-11 11:54:24,compositionally complex alloy accelerated durability test HOR fuel cell
2026-06-11 11:54:24,PtCoNiCuFe oxygen reduction reaction fuel cell
2026-06-11 11:54:24,Pt Fe Co Ni Mn fuel cell ADT
2026-06-11 11:54:24,multi-principal element alloy PEMFC catalyst
2026-06-11 11:54:24,medium-entropy alloy nanoparticles HOR fuel cell
2026-06-11 11:54:24,high entropy alloys MEA catalyst
2026-06-11 11:54:24,IrRuRhPtPd fuel cell mass activity
2026-06-11 11:54:24,compositionally complex alloy acidic ORR electrocatalyst fuel cell
2026-06-11 11:57:25,medium-entropy alloy MEA
2026-06-11 11:57:25,medium-entropy alloy electrochemically active surface area HOR fuel cell
2026-06-11 11:57:25,medium-entropy alloy fuel cell electrocatalyst oxygen reduction reaction
2026-06-11 11:57:25,high entropy intermetallic XC-72 supported alkaline oxygen reduction fuel cell
2026-06-11 11:57:25,Rh high-entropy alloy mass activity fuel cell
2026-06-11 11:57:25,Pt Ni Co Fe Cu ADT electrocatalyst fuel cell
2026-06-11 11:57:25,Pt Pd Ru Ni Co carbon supported EOR fuel cell
2026-06-11 11:57:25,Pd Fe medium-entropy alloy ORR fuel cell
2026-06-11 12:31:42,multi principal element alloy polymer electrolyte membrane fuel cell acidic oxygen reduction
2026-06-11 12:31:42,multi principal element alloy Pt based HOR fuel cell
2026-06-11 12:31:42,high entropy nanoparticle nanoparticles alkaline ORR fuel cell
2026-06-11 12:31:42,PtPdRuNiCo alkaline oxygen reduction fuel cell
2026-06-11 12:31:42,Ru based high-entropy alloy fuel cell
2026-06-11 12:31:42,PtNiCoFeCu high entropy alloy MOR fuel cell
2026-06-11 12:31:42,Rh based high entropy electrocatalyst fuel cell
2026-06-11 12:31:42,multi-principal element alloy alloy catalyst fuel cell
2026-06-11 12:32:46,high entropy nanoparticle ORR specific activity fuel cell
2026-06-11 12:32:46,high entropy alloy carbon supported oxygen reduction reaction fuel cell
2026-06-11 12:32:46,MPEA methanol oxidation reaction electrocatalyst fuel cell
2026-06-11 12:32:46,multi-principal element alloy ECSA alkaline oxygen reduction fuel cell
2026-06-11 12:32:46,high-entropy alloy half wave potential acidic oxygen reduction fuel cell
2026-06-11 12:32:46,high-entropy alloy XC-72 supported ethanol oxidation reaction fuel cell
2026-06-11 12:32:46,Pt Sn high entropy alloys HOR fuel cell
2026-06-11 12:32:46,medium entropy alloy proton exchange membrane fuel cell ORR
2026-06-11 12:34:40,PtRuFeCoNi alkaline ORR fuel cell
2026-06-11 12:34:40,Pt Co Ni Cu Fe high entropy alloy acidic ORR fuel cell
2026-06-11 12:34:40,multi-principal element alloy polymer electrolyte membrane fuel cell catalyst
2026-06-11 12:34:40,MPEA MOR electrocatalyst fuel cell
2026-06-11 12:34:40,Pt Ni Co Fe Cu carbon supported acidic ORR fuel cell
2026-06-11 12:34:40,high-entropy nanoparticle nanoparticle acidic oxygen reduction fuel cell
2026-06-11 12:34:40,high entropy nanoparticle nanosheet oxygen reduction reaction fuel cell
2026-06-11 12:34:40,multi principal element alloy single phase ORR fuel cell
2026-06-11 12:35:10,Pd based multicomponent alloy ORR fuel cell
2026-06-11 12:35:10,high-entropy alloy durability alkaline oxygen reduction fuel cell
2026-06-11 12:35:10,medium-entropy alloy platinum based MOR fuel cell
2026-06-11 12:35:10,multi-principal element alloy MEA electrochemically active surface area
2026-06-11 12:35:10,Pt Pd Co Ni Cu ORR power density fuel cell
2026-06-11 12:35:10,Pt Cu medium-entropy alloy alkaline oxygen reduction fuel cell
2026-06-11 12:35:10,high entropy alloys fuel cell catalyst ECSA
2026-06-11 12:35:10,high entropy intermetallic nanocrystal HOR fuel cell
2026-06-11 12:36:49,high-entropy alloy CNT supported alkaline oxygen reduction fuel cell
2026-06-11 12:36:49,high-entropy alloy platinum based ORR fuel cell
2026-06-11 12:36:49,high-entropy nanoparticle intermetallic HOR fuel cell
2026-06-11 12:36:49,MPEA durability hydrogen oxidation reaction fuel cell
2026-06-11 12:36:49,high entropy electrocatalyst MEA
2026-06-11 12:36:49,high entropy nanoparticle graphene supported fuel cell
2026-06-11 12:36:49,multi principal element alloy membrane electrode assembly accelerated stress test
2026-06-11 12:36:49,PdRuRhIrPt acidic ORR electrocatalyst fuel cell
2026-06-11 16:04:36,medium entropy alloy MEA HOR
2026-06-11 16:04:36,multimetallic alloy half wave potential oxygen reduction reaction fuel cell
2026-06-11 16:04:36,high entropy intermetallic fuel cell electrocatalyst ADT
