W2918993176,Deviations from Vegard's law and evolution of the electrocatalytic activity and stability of Pt-based nanoalloys inside fuel cells by<i>in operando</i>X-ray spectroscopy and total scattering
W7119476728,Research Progress of High-Entropy Ceramic Films via Arc Ion Plating
W4382140311,The Oxygen Evolution Reaction on Passive Oxide Covered Transition Metal Electrodes in Alkaline Solution. Part III – Iron.
W2999811088,From high-entropy ceramics to compositionally-complex ceramics: A case study of fluorite oxides
W2966432095,Atomic Carbon Layers Supported Pt Nanoparticles for Minimized CO Poisoning and Maximized Methanol Oxidation
W2789778050,Platinum decorated hierarchical porous structures composed of ultrathin titanium nitride nanoflakes for efficient methanol oxidation reaction
W2790710794,Pt-Rich<sub>core</sub>/Sn-Rich<sub>subsurface</sub>/Pt<sub>skin</sub> Nanocubes As Highly Active and Stable Electrocatalysts for the Ethanol Oxidation Reaction
W4387969803,Regulating reconstruction of oxide-derived Cu for electrochemical CO <sub>2</sub> reduction toward n-propanol
W2116722274,Enhancing Solar Cell Efficiencies through 1-D Nanostructures
W4323669434,Accelerating electrochemical CO2 reduction to multi-carbon products via asymmetric intermediate binding at confined nanointerfaces
W4299285295,Rapid complete reconfiguration induced actual active species for industrial hydrogen evolution reaction
W3006937984,Flow Field Patterns for Proton Exchange Membrane Fuel Cells
W4223555807,In situ dual doping for constructing efficient CO2-to-methanol electrocatalysts
W4293180992,High-entropy spinel-structure oxides as oxygen evolution reaction electrocatalyst
W1969643122,An experimental and detailed chemical kinetic modeling study of hydrogen and syngas mixture oxidation at elevated pressures
W2593664725,Precise tuning in platinum-nickel/nickel sulfide interface nanowires for synergistic hydrogen evolution catalysis
W2767299032,Heterogeneous Catalysis on Metal Oxides
W3023001541,"The success story of graphite as a lithium-ion anode material – fundamentals, remaining challenges, and recent developments including silicon (oxide) composites"
W2937966787,Cu and Pd nanoparticles supported on a graphitic carbon material as bifunctional HER/ORR electrocatalysts
W3037181120,Metal‐Nitrogen‐Doped Carbon Materials as Highly Efficient Catalysts: Progress and Rational Design
W3108609864,Nanoparticle-Based Sustainable Agriculture and Food Science: Recent Advances and Future Outlook
W3205478674,Transition metal-based high entropy alloy microfiber electrodes: Corrosion behavior and hydrogen activity
W4210493754,Electrodeposition of Complex High Entropy Oxides via Water Droplet Formation and Conversion to Crystalline Alloy Nanoparticles
W4391716671,Sustainable conversion of alkaline nitrate to ammonia at activities greater than 2 A cm−2
W4309637673,Anodized AlCoCrFeNi high-entropy alloy for alkaline water electrolysis with ultra-high performance
W4221070107,Facile sol-gel preparation of high-entropy multielemental electrocatalysts for efficient oxidation of methanol and urea
W4389547085,Improving Alkaline Hydrogen Oxidation through Dynamic Lattice Hydrogen Migration in Pd@Pt Core‐Shell Electrocatalysts
W2323346430,Electrochemically Active Nickel Foams as Support Materials for Nanoscopic Platinum Electrocatalysts
W2033238956,Pt-based nanoparticles on non-covalent functionalized carbon nanotubes as effective electrocatalysts for proton exchange membrane fuel cells
W3211251620,"Engineered nanomaterials in microbial fuel cells – Recent developments, sustainability aspects, and future outlook"
W4394576674,Electrifying Energy and Chemical Transformations with Single-Atom Alloy Nanoparticle Catalysts
W4318832873,Acetic acid‐assisted mild dealloying of fine CuPd nanoalloys achieving compressive strain toward high‐efficiency oxygen reduction and ethanol oxidation electrocatalysis
W3035164578,PdPb bimetallic nanowires as electrocatalysts for enhanced ethanol electrooxidation
W4289297491,Implementation of heteroatom-doped nanomaterial/core–shell nanostructure based electrocatalysts for fuel cells and metal-ion/air/sulfur batteries
W3146659043,Proton exchange membrane fuel cell
W3081041672,Surface oxygenation of multicomponent nanoparticles toward active and stable oxidation catalysts
W4393236929,"Advances in hydrogen storage materials: harnessing innovative technology, from machine learning to computational chemistry, for energy storage solutions"
W4311519545,Promoting the Electrocatalytic Ethanol Oxidation Activity of Pt by Alloying with Cu
W1589205272,EFFECT OF CARBON NANOTUBES SUPPORT IN IMPROVING THE PERFORMANCE OF MIXED ELECTROCATALYSTS FOR HYDROGEN EVOLUTION
W2591143090,Metal organic frameworks as precursors for the manufacture of advanced catalytic materials
W4403732761,Solvent-Free Benzyl Alcohol Oxidation Using Spatially Separated Carbon-Supported Au and Pd Nanoparticles
W1983287161,Study of structural and electrochemical characteristics of Co-based hypo–hyper d-electrocatalysts for hydrogen evolution
W4403546602,Exploring the Potential of Bimetallic PtPd/C Cathode Catalysts to Enhance the Performance of PEM Fuel Cells
W4293192682,Identification and manipulation of dynamic active site deficiency-induced competing reactions in electrocatalytic oxidation processes
W4308323123,Autocatalytic reduction-assisted synthesis of segmented porous PtTe nanochains for enhancing methanol oxidation reaction
W3201737819,Promoting exsolution of RuFe alloy nanoparticles on Sr2Fe1.4Ru0.1Mo0.5O6−δ via repeated redox manipulations for CO2 electrolysis
W3115604570,The Effect of Iron Impurities on Transition Metal Catalysts for the Oxygen Evolution Reaction in Alkaline Environment: Activity Mediators or Active Sites?
W4224267685,Effect of Catalyst Ink and Formation Process on the Multiscale Structure of Catalyst Layers in PEM Fuel Cells
W2529928606,Electrochemical reaction engineering of polymer electrolyte fuel cell
W2158991738,Active and stable carbon nanotube/nanoparticle composite electrocatalyst for oxygen reduction
W2920910053,"Photocatalytic Hydrogen Production: Role of Sacrificial Reagents on the Activity of Oxide, Carbon, and Sulfide Catalysts"
W2345824436,Seawater usable for production and consumption of hydrogen peroxide as a solar fuel
W2338864617,Design principles for hydrogen evolution reaction catalyst materials
W2914215539,Unusual synergistic effect in layered Ruddlesden−Popper oxide enables ultrafast hydrogen evolution
W2898062435,CO oxidation by Pd supported on CeO2(100) and CeO2(111) facets
W2953624763,Manganese acting as a high-performance heterogeneous electrocatalyst in carbon dioxide reduction
W3084278585,Low-temperature carbon-based electrodes in perovskite solar cells
W2944363160,Towards membrane-electrode assembly systems for CO<sub>2</sub> reduction: a modeling study
W3084242560,High entropy spinel oxide nanoparticles for superior lithiation–delithiation performance
W4402201675,Spatial Structure of Electron Interactions in High‐entropy Oxide Nanoparticles for Active Electrocatalysis of Carbon Dioxide Reduction
W2747681850,Graphene membranes for water desalination
W2294741322,High-efficiency electrochemical thermal energy harvester using carbon nanotube aerogel sheet electrodes
W2000815209,Jaguar: A high‐performance quantum chemistry software program with strengths in life and materials sciences
W2734360736,Perspective: Outstanding theoretical questions in polymer-nanoparticle hybrids
W4226033706,General synthesis of ultrafine metal oxide/reduced graphene oxide nanocomposites for ultrahigh-flux nanofiltration membrane
W4410862344,High-entropy-doping effect in a rapid-charging Nb2O5 lithium-ion battery negative electrode
W1969927982,Collective fluorescence switching of counterion-assembled dyes in polymer nanoparticles
W4411374871,Joule‐Heating Synthesis of High‐Entropy Oxide Nanoparticles as Sulfion Oxidation Catalysts for Efficient and Durable Hybrid Seawater Electrolysis
W3080224428,Self-supported Pt–CoO networks combining high specific activity with high surface area for oxygen reduction
W4361267924,"One-Step Synthesis of a Binder-Free, Stable, and High-Performance Electrode; Cu-O|Cu3P Heterostructure for the Electrocatalytic Methanol Oxidation Reaction (MOR)"
W2793998114,Atomic Layer Deposition on Porous Materials: Problems with Conventional Approaches to Catalyst and Fuel Cell Electrode Preparation
W4281751674,Advances on methane reforming in solid oxide fuel cells
W2068057245,"Fabrication, Microstructure, and Properties of Nanoporous Pd, Ni, and Their Alloys by Dealloying"
W2909236073,High-Entropy Alloys as a Discovery Platform for Electrocatalysis
W2022714449,Trends in the Exchange Current for Hydrogen Evolution
W2437996049,Screening mechanisms at polar oxide heterointerfaces
W4389373744,Investigation of Graphene Oxide/Mesoporous Silica Supports for Enhanced Electrochemical Stability of Enzymatic Electrodes
W4281651216,Photocatalytic Efficiency of Titanium Dioxide for Dyes and Heavy Metals Removal from Wastewater
W4413958348,Harnessing Biomass into Advanced Carbon Materials for Dye Degradation
W4307554797,Boosted Activity of g-C3N4/UiO-66-NH2 Heterostructures for the Photocatalytic Degradation of Contaminants in Water
W4391644679,Biochar as Alternative Material for Heavy Metal Adsorption from Groundwaters: Lab-Scale (Column) Experiment Review
W4404961324,Photocatalytic Composites Based on Biochar for Antibiotic and Dye Removal in Water Treatment
W4383368541,Transforming Waste into Value: Eco-Friendly Synthesis of MOFs for Sustainable PFOA Remediation
W4401546632,Progress of Main-Group Metal-Based Single-Atom Catalysts
W7128299507,Grain boundary engineering of metal-based nanomaterials for electrocatalysis
W7128161836,Trimetallic Nanoparticles: A Review of Current Developments and Applications
W4386305462,High entropy alloying strategy for accomplishing quintuple-nanoparticles grafted carbon towards exceptional high-performance overall seawater splitting
W4413579191,Maximized atom utilization in a high-entropy metallene via single atom alloying for boosted nitrate electroreduction to ammonia
W4404673236,Operando elucidation of hydrogen production mechanisms on sub-nanometric high-entropy metallenes
W3107304016,Fundamental hydrogen storage properties of TiFe-alloy with partial substitution of Fe by Ti and Mn
W1904504745,Joint Optimization of Radio and Computational Resources for Multicell Mobile-Edge Computing
W2767998993,Magnetocaloric effect: From materials research to refrigeration devices
W4379229363,A state of the art on surface morphology of selective laser-melted metallic alloys
W4400981079,Gradient-concentration RuCo electrocatalyst for efficient and stable electroreduction of nitrate into ammonia
W3048614791,"Towards highly efficient electrochemical CO2 reduction: Cell designs, membranes and electrocatalysts"
W1840479564,Visible-light activation of TiO2 photocatalysts: Advances in theory and experiments
W4311716392,Progress on Electrodeposition of Metals and Alloys Using Ionic Liquids as Electrolytes
W1270278753,Monolithic reactors for environmental applications
W4386552755,Beneficial effect of copper on pitting resistance of Ni-Cr-Fe alloys
W2588974114,"Time Resolved Operando X-ray Techniques in Catalysis, a Case Study: CO Oxidation by O2 over Pt Surfaces and Alumina Supported Pt Catalysts"
W2968923792,Recent advances and applications of machine learning in solid-state materials science
W3120863368,Enabling storage and utilization of low-carbon electricity: power to formic acid
W4404390051,High‐Throughput UV‐Induced Synthesis and Screening of Alloy Electrocatalysts
W4221083623,Recent Progress with BCC-Structured High-Entropy Alloys
W2763000955,Demonstration of CO2 Conversion to Synthetic Transport Fuel at Flue Gas Concentrations
W4318824113,Low-temperature heat transfer mediums for cryogenic applications
W4293491649,Technical analysis of CO2 capture pathways and technologies
W3158146554,Durability of anion exchange membrane water electrolyzers
W2924647446,Tuning Pt-CeO2 interactions by high-temperature vapor-phase synthesis for improved reducibility of lattice oxygen
W4382399773,Ammonia as a carbon-free hydrogen carrier for fuel cells: a perspective
W2278066700,Ambient-Pressure XPS Study of a Ni–Fe Electrocatalyst for the Oxygen Evolution Reaction
W1970067906,"Computational and experimental study of the Volcano behavior of the oxygen reduction activity of PdM@PdPt/C (M = Pt, Ni, Co, Fe, and Cr) core–shell electrocatalysts"
